ID	Source	Change	System	Output
Bribri0123	Ye' stsë'	TENSE:PRF_REC	TARGET_____	Ye' stsé
Bribri0123	Ye' stsë'	TENSE:PRF_REC	GPT_EX3____	Ye' té
Bribri0123	Ye' stsë'	TENSE:PRF_REC	GPT_EX5____	Ye' stsé
Bribri0123	Ye' stsë'	TENSE:PRF_REC	GPT_EX10___	Ye' stsé
Bribri0123	Ye' stsë'	TENSE:PRF_REC	GPT_EX20___	Ye' stsé
Bribri0123	Ye' stsë'	TENSE:PRF_REC	GPT_EX10BGR	Ye' stsé
Bribri0124	Ye' stsë'	TYPE:NEG	TARGET_____	Ye' kë̀ stsë̀ne̠
Bribri0124	Ye' stsë'	TYPE:NEG	GPT_EX3____	Ye' kë̀ wa̠ stsë̀ne̠
Bribri0124	Ye' stsë'	TYPE:NEG	GPT_EX5____	Kë̀ ye' stse̠'
Bribri0124	Ye' stsë'	TYPE:NEG	GPT_EX10___	Ye' kë̀ wa̠ stsë̀ne̠
Bribri0124	Ye' stsë'	TYPE:NEG	GPT_EX20___	Ye' kë̀ wa̠ stsë̀ne̠
Bribri0124	Ye' stsë'	TYPE:NEG	GPT_EX10BGR	Ye' kë̀ wa̠ stsë̀ne̠
Bribri0125	Ye' stsë'	TYPE:NEG, TENSE:PRF_REC	TARGET_____	Ye' kë̀ stsë̀ne̠
Bribri0125	Ye' stsë'	TYPE:NEG, TENSE:PRF_REC	GPT_EX3____	Ye' kë̀ wa̠ stsë̀ne̠
Bribri0125	Ye' stsë'	TYPE:NEG, TENSE:PRF_REC	GPT_EX5____	Ye' kë̀ stse̠ne̠
Bribri0125	Ye' stsë'	TYPE:NEG, TENSE:PRF_REC	GPT_EX10___	Ye' kë̀ wa̠ stsè̠ne̠
Bribri0125	Ye' stsë'	TYPE:NEG, TENSE:PRF_REC	GPT_EX20___	Ye' kë̀ wa̠ stsè̠ne̠
Bribri0125	Ye' stsë'	TYPE:NEG, TENSE:PRF_REC	GPT_EX10BGR	Ye' kë̀ wa̠ stsë̀ne̠
Bribri0126	Ye' stsë'	VOICE:MID, ABSNUM:NI, PERSON:NA	TARGET_____	Stsë̀ne̠
Bribri0126	Ye' stsë'	VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX3____	Stsë̀ne̠
Bribri0126	Ye' stsë'	VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX5____	Stsë̀ne̠
Bribri0126	Ye' stsë'	VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX10___	Stsàne̠
Bribri0126	Ye' stsë'	VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX20___	Stsë̀ne̠
Bribri0126	Ye' stsë'	VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX10BGR	Stsë̀ne̠
Bribri0127	Ye' stsë'	TYPE:NEG, VOICE:MID, ABSNUM:NI, PERSON:NA	TARGET_____	Kë̀ stsë̀ne̠
Bribri0127	Ye' stsë'	TYPE:NEG, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX3____	Kë̀ stsë̀ne̠
Bribri0127	Ye' stsë'	TYPE:NEG, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX5____	Kë̀ stsë̀ne̠
Bribri0127	Ye' stsë'	TYPE:NEG, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX10___	Kë̀ stsë̀ne̠
Bribri0127	Ye' stsë'	TYPE:NEG, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX20___	Kë̀ stsë̀ne̠
Bribri0127	Ye' stsë'	TYPE:NEG, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX10BGR	Kë̀ stsëne̠
Bribri0128	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	TARGET_____	Ie' stsö̀
Bribri0128	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX3____	Ie' stsö̀
Bribri0128	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX5____	Ie' stsö̀
Bribri0128	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX10___	Ie' stsö̀
Bribri0128	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX20___	Ie' stsö̀
Bribri0128	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX10BGR	Ie' stsö̀
Bribri0129	Ye' stsë'	TYPE:NEG, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	TARGET_____	Ie' kë̀ stsö
Bribri0129	Ye' stsë'	TYPE:NEG, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX3____	Kë̀ stsë'k
Bribri0129	Ye' stsë'	TYPE:NEG, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX5____	Kë̀ ye' stsë' te
Bribri0129	Ye' stsë'	TYPE:NEG, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX10___	Kë̀ ye' stsë́k
Bribri0129	Ye' stsë'	TYPE:NEG, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX20___	Kë̀ ye' stsëk
Bribri0129	Ye' stsë'	TYPE:NEG, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:3_SI	GPT_EX10BGR	Kë̀ ye' stsëk
Bribri0130	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV	TARGET_____	Ye' stsö̀
Bribri0130	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV	GPT_EX3____	Ye' stè
Bribri0130	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV	GPT_EX5____	Ye' stsè̠
Bribri0130	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV	GPT_EX10___	Ye' stskö̀
Bribri0130	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV	GPT_EX20___	Ye' stskè
Bribri0130	Ye' stsë'	TENSE:IPFV_REC, ASPECT:IPFV	GPT_EX10BGR	Ye' stskö̀
Bribri0131	Ye' stsë'	TENSE:FUT_CER, ASPECT:IPFV	TARGET_____	Ye' stsö̀râ
Bribri0131	Ye' stsë'	TENSE:FUT_CER, ASPECT:IPFV	GPT_EX3____	Ye' stërâ
Bribri0131	Ye' stsë'	TENSE:FUT_CER, ASPECT:IPFV	GPT_EX5____	Ye' stërâ
Bribri0131	Ye' stsë'	TENSE:FUT_CER, ASPECT:IPFV	GPT_EX10___	Ye' stskö̀râ
Bribri0131	Ye' stsë'	TENSE:FUT_CER, ASPECT:IPFV	GPT_EX20___	Ye' stswèrâ
Bribri0131	Ye' stsë'	TENSE:FUT_CER, ASPECT:IPFV	GPT_EX10BGR	Ye' stökö̀râ
Bribri0132	Ye' stsë'	TYPE:NEG, TENSE:FUT_CER, ASPECT:IPFV	TARGET_____	Kë̀ ye' stsö̀pa
Bribri0132	Ye' stsë'	TYPE:NEG, TENSE:FUT_CER, ASPECT:IPFV	GPT_EX3____	Kë̀ ye' stskë̀pa
Bribri0132	Ye' stsë'	TYPE:NEG, TENSE:FUT_CER, ASPECT:IPFV	GPT_EX5____	Kë̀ ye' stsä̀pa
Bribri0132	Ye' stsë'	TYPE:NEG, TENSE:FUT_CER, ASPECT:IPFV	GPT_EX10___	Kë̀ ye' stskö̀pa
Bribri0132	Ye' stsë'	TYPE:NEG, TENSE:FUT_CER, ASPECT:IPFV	GPT_EX20___	Kë̀ ye' stsépa
Bribri0132	Ye' stsë'	TYPE:NEG, TENSE:FUT_CER, ASPECT:IPFV	GPT_EX10BGR	Kë̀ ye' stsuèpa
Bribri0133	Ye' stsë'	TENSE:IPFV_HAB, ASPECT:IPFV	TARGET_____	Ye' stsö̀ke̠
Bribri0133	Ye' stsë'	TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX3____	Ye' stèke̠
Bribri0133	Ye' stsë'	TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX5____	Ye' stskö̀ke̠
Bribri0133	Ye' stsë'	TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX10___	Ye' stse̠ke̠
Bribri0133	Ye' stsë'	TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX20___	Ye' stskö̀ke̠
Bribri0133	Ye' stsë'	TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX10BGR	Ye' stse̠ke̠
Bribri0134	Ye' stsë'	TYPE:NEG, TENSE:IPFV_HAB, ASPECT:IPFV	TARGET_____	Kë̀ ye' stsö̀ku̠
Bribri0134	Ye' stsë'	TYPE:NEG, TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX3____	Kë̀ ye' stskë̀ku̠
Bribri0134	Ye' stsë'	TYPE:NEG, TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX5____	Kë̀ ye' stskö̀ku̠
Bribri0134	Ye' stsë'	TYPE:NEG, TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX10___	Kë̀ ye' stskö̀ku̠
Bribri0134	Ye' stsë'	TYPE:NEG, TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX20___	Kë̀ ye' stskö̀ku̠
Bribri0134	Ye' stsë'	TYPE:NEG, TENSE:IPFV_HAB, ASPECT:IPFV	GPT_EX10BGR	Kë̀ ye' stskö̀ku̠
Bribri0135	Ye' stsë'	TENSE:FUT_POT, ASPECT:IPFV	TARGET_____	Ye' stsö̀mi̠
Bribri0135	Ye' stsë'	TENSE:FUT_POT, ASPECT:IPFV	GPT_EX3____	Ye' stsi̠mi̠
Bribri0135	Ye' stsë'	TENSE:FUT_POT, ASPECT:IPFV	GPT_EX5____	Ye' stëmi̠
Bribri0135	Ye' stsë'	TENSE:FUT_POT, ASPECT:IPFV	GPT_EX10___	Ye' stsièmi̠
Bribri0135	Ye' stsë'	TENSE:FUT_POT, ASPECT:IPFV	GPT_EX20___	Ye' stsi̠mi̠
Bribri0135	Ye' stsë'	TENSE:FUT_POT, ASPECT:IPFV	GPT_EX10BGR	Ye' stë̀mi̠
Bribri0136	Ye' stsë'	TYPE:NEG, TENSE:FUT_POT, ASPECT:IPFV	TARGET_____	Kë̀ ye' stsök
Bribri0136	Ye' stsë'	TYPE:NEG, TENSE:FUT_POT, ASPECT:IPFV	GPT_EX3____	Kë̀ ye' stsök
Bribri0136	Ye' stsë'	TYPE:NEG, TENSE:FUT_POT, ASPECT:IPFV	GPT_EX5____	Kë̀ ye' stsök
Bribri0136	Ye' stsë'	TYPE:NEG, TENSE:FUT_POT, ASPECT:IPFV	GPT_EX10___	Kë̀ ye' stsök
Bribri0136	Ye' stsë'	TYPE:NEG, TENSE:FUT_POT, ASPECT:IPFV	GPT_EX20___	Kë̀ ye' stök
Bribri0136	Ye' stsë'	TYPE:NEG, TENSE:FUT_POT, ASPECT:IPFV	GPT_EX10BGR	Kë̀ ye' stsëk
Bribri0137	Ye' stsë'	MODE:ADVERS	TARGET_____	Ye' stsa'
Bribri0137	Ye' stsë'	MODE:ADVERS	GPT_EX3____	Ye' stsë'
Bribri0137	Ye' stsë'	MODE:ADVERS	GPT_EX5____	Ye' wa̠ stsë' ta'
Bribri0137	Ye' stsë'	MODE:ADVERS	GPT_EX10___	Ye' wa̠ stsë' ta'
Bribri0137	Ye' stsë'	MODE:ADVERS	GPT_EX20___	Ye' stsë'
Bribri0137	Ye' stsë'	MODE:ADVERS	GPT_EX10BGR	Ye' wa̠ stsë'
Bribri0138	Ye' stsë'	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	TARGET_____	Be' stsö́
Bribri0138	Ye' stsë'	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX3____	Be' stökö́
Bribri0138	Ye' stsë'	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX5____	Be' stsö́
Bribri0138	Ye' stsë'	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX10___	Be' stökö́
Bribri0138	Ye' stsë'	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX20___	Be' stsä́
Bribri0138	Ye' stsë'	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX10BGR	Be' stë́
Bribri0139	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	TARGET_____	Kë̀ be' stsök
Bribri0139	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX3____	Kë̀ be' stsök
Bribri0139	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX5____	Kë̀ be' stsök
Bribri0139	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX10___	Kë̀ be' stsök
Bribri0139	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX20___	Kë̀ be' stök
Bribri0139	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:2_SI	GPT_EX10BGR	Kë̀ be' stök
Bribri0140	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, VOICE:MID, ABSNUM:NI, PERSON:NA	TARGET_____	Kë̀ stsar
Bribri0140	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX3____	Kë̀ stsër
Bribri0140	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX5____	Kë̀ stsër
Bribri0140	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX10___	Kë̀ stsër
Bribri0140	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX20___	Kë̀ stsë̀r
Bribri0140	Ye' stsë'	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, VOICE:MID, ABSNUM:NI, PERSON:NA	GPT_EX10BGR	Kë̀ stsë̀r
Bribri0185	Ye' tö i̠ ña̠'wa	ABSNUM:PL	TARGET_____	Ye' tö i̠ ña̠'alor
Bribri0185	Ye' tö i̠ ña̠'wa	ABSNUM:PL	GPT_EX3____	Ye' tö i̠ ña̠'kölur
Bribri0185	Ye' tö i̠ ña̠'wa	ABSNUM:PL	GPT_EX5____	Ye' tö i̠ ña̠'kölur
Bribri0185	Ye' tö i̠ ña̠'wa	ABSNUM:PL	GPT_EX10___	Ye' tö i̠ ña̠'kölur
Bribri0185	Ye' tö i̠ ña̠'wa	ABSNUM:PL	GPT_EX20___	Ye' tö i̠ ña̠'kölur
Bribri0185	Ye' tö i̠ ña̠'wa	ABSNUM:PL	GPT_EX10BGR	Ye' tö i̠ ña̠'pa
Bribri0186	Ie'pa tö kàsir chka të'a	TYPE:NEG	TARGET_____	Ie'pa kë̀ wa̠ kàsir chka të̀nà̠ne̠
Bribri0186	Ie'pa tö kàsir chka të'a	TYPE:NEG	GPT_EX3____	Ie'pa kë̀ wa̠ kàsir chka të̀ne̠a
Bribri0186	Ie'pa tö kàsir chka të'a	TYPE:NEG	GPT_EX5____	Ie'pa kë̀ wa̠ kàsir chka të̀ne̠a
Bribri0186	Ie'pa tö kàsir chka të'a	TYPE:NEG	GPT_EX10___	Ie'pa kë̀ wa̠ kàsir chka të̀ne̠a
Bribri0186	Ie'pa tö kàsir chka të'a	TYPE:NEG	GPT_EX20___	Ie'pa kë̀ wa̠ kàsir chka të̀ne̠a
Bribri0186	Ie'pa tö kàsir chka të'a	TYPE:NEG	GPT_EX10BGR	Ie'pa kë̀ wa̠ kàsir chka të̀ne̠a
Bribri0187	Ie'pa tö kàsir chka të'a	TENSE:IPFV_PROG, ASPECT:IPFV	TARGET_____	Ie'pa tso kàsir chka tö́kök
Bribri0187	Ie'pa tö kàsir chka të'a	TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX3____	Ie'pa tso kàsir chka tö́k
Bribri0187	Ie'pa tö kàsir chka të'a	TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX5____	Ie'pa tso kàsir chkö́k tö́k
Bribri0187	Ie'pa tö kàsir chka të'a	TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX10___	Ie'pa tso kàsir chkö́k të'a
Bribri0187	Ie'pa tö kàsir chka të'a	TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX20___	Ie'pa tso kàsir chkö́k të'a
Bribri0187	Ie'pa tö kàsir chka të'a	TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX10BGR	Ie'pa tso kàsir chkö́k të'a
Bribri0188	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:IPFV_PROG, ASPECT:IPFV	TARGET_____	Ie'pa kë̀ ku̠ kàsir chka tö́kök
Bribri0188	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX3____	Ie'pa kë̀ ku̠ kàsir chka tö́k
Bribri0188	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX5____	Ie'pa kë̀ ku̠ kàsir chkö́k tö́k
Bribri0188	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX10___	Ie'pa kë̀ ku̠ kàsir chkö́k
Bribri0188	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX20___	Ie'pa kë̀ ku̠ kàsir chkö́k të'a
Bribri0188	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:IPFV_PROG, ASPECT:IPFV	GPT_EX10BGR	Ie'pa kë̀ ku̠ kàsir chkö́k të'a
Bribri0189	Ie'pa tö kàsir chka të'a	TENSE:PRF_PROG	TARGET_____	Ie'pa bák kàsir chka tö́kök
Bribri0189	Ie'pa tö kàsir chka të'a	TENSE:PRF_PROG	GPT_EX3____	Ie'pa bák kàsir chka tö́k
Bribri0189	Ie'pa tö kàsir chka të'a	TENSE:PRF_PROG	GPT_EX5____	Ie'pa bák kàsir chkö́k të'a
Bribri0189	Ie'pa tö kàsir chka të'a	TENSE:PRF_PROG	GPT_EX10___	Ie'pa bák kàsir chkö́k të'a
Bribri0189	Ie'pa tö kàsir chka të'a	TENSE:PRF_PROG	GPT_EX20___	Ie'pa bák kàsir chkö́k të'a
Bribri0189	Ie'pa tö kàsir chka të'a	TENSE:PRF_PROG	GPT_EX10BGR	Ie'pa bák kàsir chkö́k të'a
Bribri0190	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:PRF_PROG	TARGET_____	Ie'pa kë̀ ku̠'bak kàsir chka tö́kök
Bribri0190	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:PRF_PROG	GPT_EX3____	Ie'pa kë̀ ku̠'bak kàsir chka tö́k
Bribri0190	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:PRF_PROG	GPT_EX5____	Ie'pa kë̀ ku̠'bak kàsir chkö́k të'a
Bribri0190	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:PRF_PROG	GPT_EX10___	Ie'pa kë̀ ku̠'bak kàsir chkö́k të'a
Bribri0190	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:PRF_PROG	GPT_EX20___	Ie'pa kë̀ ku̠'bak kàsir chkö́k të'a
Bribri0190	Ie'pa tö kàsir chka të'a	TYPE:NEG, TENSE:PRF_PROG	GPT_EX10BGR	Ie'pa kë̀ ku̠'bak kàsir chkö́k të'a
Bribri0191	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC, VOICE:MID, PERSON:NA	TARGET_____	Kàsir chka të̀nà̠ne̠
Bribri0191	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC, VOICE:MID, PERSON:NA	GPT_EX3____	Kàsir chka të̀na̠
Bribri0191	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC, VOICE:MID, PERSON:NA	GPT_EX5____	Kàsir chka të̀na̠
Bribri0191	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC, VOICE:MID, PERSON:NA	GPT_EX10___	Kàsir chka të̀na̠
Bribri0191	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC, VOICE:MID, PERSON:NA	GPT_EX20___	Kàsir chka të̀na̠
Bribri0191	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC, VOICE:MID, PERSON:NA	GPT_EX10BGR	Kàsir chka të̀na̠
Bribri0192	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC	TARGET_____	Ie'pa tö kàsir chka tée
Bribri0192	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC	GPT_EX3____	Ie'pa tö kàsir chka téa
Bribri0192	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC	GPT_EX5____	Ie'pa tö kàsir chka té'a
Bribri0192	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC	GPT_EX10___	Ie'pa tö kàsir chka té'a
Bribri0192	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC	GPT_EX20___	Ie'pa tö kàsir chka té'a
Bribri0192	Ie'pa tö kàsir chka të'a	TENSE:PRF_REC	GPT_EX10BGR	Ie'pa tö kàsir chké té'a
Bribri0193	Ie'pa tö kàsir chka të'a	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	TARGET_____	Kàsir chka tö́ö
Bribri0193	Ie'pa tö kàsir chka të'a	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX3____	Kàsir tö́ chka
Bribri0193	Ie'pa tö kàsir chka të'a	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX5____	Kàsir chka tó̠
Bribri0193	Ie'pa tö kàsir chka të'a	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX10___	Kàsir chkuá̠ të'a
Bribri0193	Ie'pa tö kàsir chka të'a	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX20___	Kàsir chkuö́ të'a
Bribri0193	Ie'pa tö kàsir chka të'a	MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX10BGR	Kàsir chkuá të'a
Bribri0194	Ie'pa tö kàsir chka të'a	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	TARGET_____	Kë̀ kàsir chka tökök
Bribri0194	Ie'pa tö kàsir chka të'a	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX3____	Kë̀ kàsir tök chka të'a
Bribri0194	Ie'pa tö kàsir chka të'a	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX5____	Kë̀ kàsir chka tök
Bribri0194	Ie'pa tö kàsir chka të'a	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX10___	Kë̀ kàsir chka tök
Bribri0194	Ie'pa tö kàsir chka të'a	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX20___	Kë̀ kàsir chka tök
Bribri0194	Ie'pa tö kàsir chka të'a	TYPE:NEG, MODE:IMP, TENSE:IPFV_REC, ASPECT:IPFV, PERSON:NA	GPT_EX10BGR	Kë̀ kàsir chka tök
Bribri0195	Ye' tso' dawèie	TYPE:NEG	TARGET_____	Ye' kë̀ ku̠ dawèie
Bribri0195	Ye' tso' dawèie	TYPE:NEG	GPT_EX3____	Ye' kë̀ wa̠ dawèine̠
Bribri0195	Ye' tso' dawèie	TYPE:NEG	GPT_EX5____	Ye' kë̀ wa̠ tso' dawèiene̠
Bribri0195	Ye' tso' dawèie	TYPE:NEG	GPT_EX10___	Ye' kë̀ wa̠ tso' dawèine̠
Bribri0195	Ye' tso' dawèie	TYPE:NEG	GPT_EX20___	Ye' kë̀ wa̠ tso' dawèine̠
Bribri0195	Ye' tso' dawèie	TYPE:NEG	GPT_EX10BGR	Ye' kë̀ wa̠ tso' dawèiene̠
Bribri0196	Ye' tso' dawèie	TENSE:PRF_REC, ASPECT:PFV	TARGET_____	Ye' tchá dawèie
Bribri0196	Ye' tso' dawèie	TENSE:PRF_REC, ASPECT:PFV	GPT_EX3____	Dawèie̠ne̠
Bribri0196	Ye' tso' dawèie	TENSE:PRF_REC, ASPECT:PFV	GPT_EX5____	Ye' tso' dawèie̠té
Bribri0196	Ye' tso' dawèie	TENSE:PRF_REC, ASPECT:PFV	GPT_EX10___	Ye' tso' dawèie̠wé̠
Bribri0196	Ye' tso' dawèie	TENSE:PRF_REC, ASPECT:PFV	GPT_EX20___	Ye' tso' dawèie̠
Bribri0196	Ye' tso' dawèie	TENSE:PRF_REC, ASPECT:PFV	GPT_EX10BGR	Ye' tso' dawèie̠
Bribri0197	Ye' tso' dawèie	TENSE:PRF_REM, ASPECT:PFV	TARGET_____	Ye' bák dawèie
Bribri0197	Ye' tso' dawèie	TENSE:PRF_REM, ASPECT:PFV	GPT_EX3____	Ye' bák tso' dawèie
Bribri0197	Ye' tso' dawèie	TENSE:PRF_REM, ASPECT:PFV	GPT_EX5____	Ye' bák tso' dawèie
Bribri0197	Ye' tso' dawèie	TENSE:PRF_REM, ASPECT:PFV	GPT_EX10___	Ye' bák tso' dawèie
Bribri0197	Ye' tso' dawèie	TENSE:PRF_REM, ASPECT:PFV	GPT_EX20___	Ye' bák tso' dawèie
Bribri0197	Ye' tso' dawèie	TENSE:PRF_REM, ASPECT:PFV	GPT_EX10BGR	Ye' bák tso' dawèie
Bribri0198	Ye' tso' dawèie	TYPE:NEG, TENSE:PRF_REM, ASPECT:PFV	TARGET_____	Ye' kë̀ ku̠'bak dawèie
Bribri0198	Ye' tso' dawèie	TYPE:NEG, TENSE:PRF_REM, ASPECT:PFV	GPT_EX3____	Ye' kë̀ ku̠'bak tso' dawèie
Bribri0198	Ye' tso' dawèie	TYPE:NEG, TENSE:PRF_REM, ASPECT:PFV	GPT_EX5____	Ye' kë̀ ku̠'bak tso' dawèie
Bribri0198	Ye' tso' dawèie	TYPE:NEG, TENSE:PRF_REM, ASPECT:PFV	GPT_EX10___	Ye' kë̀ ku̠'bak dawèie
Bribri0198	Ye' tso' dawèie	TYPE:NEG, TENSE:PRF_REM, ASPECT:PFV	GPT_EX20___	Ye' kë̀ wa̠ tso' dawèie
Bribri0198	Ye' tso' dawèie	TYPE:NEG, TENSE:PRF_REM, ASPECT:PFV	GPT_EX10BGR	Ye' kë̀ ku̠'bak tso' dawèie
Bribri0199	Ye' tso' dawèie	PERSON:2_SI	TARGET_____	Be' tso' dawèie
Bribri0199	Ye' tso' dawèie	PERSON:2_SI	GPT_EX3____	Be' tso' dawèie
Bribri0199	Ye' tso' dawèie	PERSON:2_SI	GPT_EX5____	Be' tso' dawèie
Bribri0199	Ye' tso' dawèie	PERSON:2_SI	GPT_EX10___	Be' tso' dawèie
